customer_age,order_amount,previous_orders,previous_returns,previous_refunds,delivery_days,discount_percentage,customer_account_age_days,orders_last_30_days,returns_last_90_days,return_rate,refund_rate,payment_method,product_category,return_risk
25,1816.82,10,9,3,4,21.02,368,9,2,0.6867,0.3307,UPI,Fashion,1
18,836.96,10,2,1,5,12.29,195,3,1,0.2088,0.1082,Cash on Delivery,Accessories,0
19,2760.46,8,0,0,3,22.32,229,3,0,0.0305,0.0457,UPI,Beauty,0
52,2066.76,7,0,0,4,15.7,1577,2,0,0.0115,0.034,UPI,Accessories,0
33,1577.54,8,0,0,3,10.45,333,4,0,0.0497,0.0543,Cash on Delivery,Grocery,0
41,1727.43,13,0,0,1,17.45,881,3,1,0.0623,0.0268,Net Banking,Home,0
42,1294.33,9,2,1,2,23.77,969,2,2,0.2782,0.106,UPI,Electronics,0
30,724.5,9,0,0,3,20.67,664,2,1,0.0325,0.0115,Cash on Delivery,Home,0
40,622.88,8,1,0,4,3.75,986,1,0,0.1346,0.0222,UPI,Beauty,0
29,1130.62,6,0,0,4,17.95,1395,1,0,0.0555,0.0628,UPI,Electronics,0
25,484.92,9,0,0,4,14.19,920,2,1,0.0648,0.0817,Credit Card,Beauty,0
44,481.47,10,0,0,2,13.2,560,1,0,0.0658,0.0022,UPI,Accessories,0
33,1241.45,13,0,0,1,15.89,415,3,0,0.0305,0.0152,Cash on Delivery,Beauty,1
39,1034.85,4,0,0,4,25.98,371,1,0,0.0925,0.0201,Debit Card,Fashion,0
38,1280.57,6,0,0,3,23.87,1385,1,0,0.0343,0.0276,Credit Card,Home,0
19,1243.49,9,2,2,6,30.66,224,3,2,0.2956,0.2744,UPI,Home,0
40,1768.63,8,1,0,2,7.62,1069,6,1,0.1496,0.0451,Credit Card,Electronics,0
20,2132.13,7,0,0,5,6.05,1186,0,1,0.1149,0.031,Cash on Delivery,Home,0
29,1662.42,7,0,0,5,7.77,424,5,2,0.0767,0.0284,UPI,Grocery,0
31,1235.12,8,0,0,3,5.79,765,4,2,0.0908,0.0091,Debit Card,Beauty,1
19,946.11,6,0,0,5,14.75,481,4,1,0.0753,0.0681,Credit Card,Home,0
27,872.4,7,0,0,3,33.25,224,2,0,0.0309,0.0265,Credit Card,Fashion,0
38,1822.71,6,0,0,3,14.09,823,5,0,0.0845,0.0609,UPI,Beauty,0
45,1258.91,11,0,0,4,13.77,1158,0,0,0.0298,0.0496,Debit Card,Fashion,0
46,1394.33,12,0,0,1,25.29,712,1,1,0.1032,0.0501,Net Banking,Fashion,0
31,2030.13,7,0,0,3,18.57,1441,2,1,0.0907,0.0499,Debit Card,Beauty,0
37,3078.15,15,1,0,4,3.02,321,2,3,0.1725,0.0198,Credit Card,Accessories,0
38,1411.76,6,2,0,3,7.86,887,1,0,0.2425,0.0606,Credit Card,Electronics,0
40,1146.27,2,0,0,5,13.18,560,2,1,0.1317,0.0948,UPI,Electronics,0
26,3422.13,7,0,0,3,6.88,715,4,0,0.089,0.0127,UPI,Fashion,0
50,1308.19,6,0,0,4,6.76,749,2,0,0.0254,0.0037,UPI,Grocery,0
42,2469.82,11,1,1,3,30.06,816,1,0,0.1212,0.1092,Net Banking,Fashion,0
43,651.67,8,0,0,5,15.55,847,4,0,0.0432,0.0252,Credit Card,Accessories,0
45,891.53,5,0,0,2,8.08,549,1,0,0.0543,0.059,Net Banking,Home,0
39,1372.33,8,1,0,3,32.86,240,2,0,0.1224,0.0645,UPI,Grocery,0
25,1566.62,7,0,0,4,13.07,877,4,0,0.0726,0.0282,Credit Card,Home,0
33,3136.98,6,0,0,1,4.53,714,3,1,0.0928,0.0235,UPI,Accessories,0
19,1571.34,12,1,0,2,15.11,411,2,2,0.1784,0.0243,Debit Card,Accessories,0
38,731.63,9,0,0,4,13.53,700,4,0,0.0108,0.0,Credit Card,Fashion,0
44,1774.26,11,2,2,4,45.13,248,6,2,0.2498,0.1987,Debit Card,Home,0
32,1080.65,5,0,0,4,12.78,958,3,0,0.0621,0.082,UPI,Home,0
34,2828.35,6,0,0,5,5.17,369,2,2,0.1786,0.0444,UPI,Fashion,0
45,888.23,10,1,0,4,3.96,1526,3,1,0.1487,0.0672,Credit Card,Accessories,0
31,3295.97,6,2,2,7,29.56,391,4,0,0.2589,0.3367,Debit Card,Electronics,1
30,1003.77,6,1,0,4,4.16,596,5,1,0.2021,0.0265,UPI,Beauty,0
24,1730.71,9,2,0,3,21.69,269,3,0,0.2064,0.0483,Cash on Delivery,Fashion,1
21,783.23,7,1,1,3,53.39,514,1,2,0.283,0.1755,Credit Card,Accessories,0
32,1456.27,11,1,0,2,6.55,540,3,1,0.1022,0.0545,UPI,Grocery,0
22,440.11,6,2,0,5,18.16,100,6,2,0.329,0.0748,Debit Card,Home,0
34,2126.75,7,0,0,4,9.12,1361,4,0,0.0229,0.0375,Credit Card,Home,0
24,1573.93,10,5,2,5,17.25,607,7,3,0.4591,0.2154,Debit Card,Grocery,1
18,630.09,0,0,0,3,28.66,1542,0,0,0.3722,0.2953,UPI,Fashion,1
32,976.69,11,0,0,4,8.76,997,3,1,0.0687,0.0017,UPI,Accessories,0
18,285.5,5,0,0,3,16.33,691,2,0,0.0392,0.0376,Debit Card,Beauty,0
29,754.08,10,1,1,3,5.4,912,4,0,0.1073,0.0804,UPI,Fashion,0
42,1981.32,4,1,1,6,15.46,1207,1,2,0.3453,0.28,Credit Card,Beauty,1
38,1976.22,11,0,0,1,6.04,1684,4,1,0.0873,0.0334,UPI,Fashion,0
29,2075.94,10,0,0,4,36.0,548,2,0,0.0346,0.0309,Net Banking,Beauty,0
34,639.99,11,0,0,2,7.24,550,2,0,0.0846,0.0111,UPI,Electronics,0
24,701.15,10,0,0,5,10.15,900,1,1,0.1069,0.0335,UPI,Fashion,0
34,891.43,9,0,0,5,10.21,726,4,0,0.0435,0.0076,UPI,Beauty,0
60,613.2,7,0,0,3,25.81,289,3,3,0.1925,0.0411,Debit Card,Fashion,0
51,975.55,12,0,0,5,9.61,563,3,1,0.0716,0.0,Debit Card,Home,0
34,1247.39,11,1,1,2,10.28,469,0,1,0.1521,0.1302,Credit Card,Electronics,0
35,1512.11,6,0,0,3,13.23,2200,5,0,0.0288,0.005,Credit Card,Home,0
25,1123.44,14,0,0,5,6.58,895,2,0,0.0407,0.0349,Credit Card,Fashion,0
40,1706.0,6,2,2,4,25.56,333,5,1,0.2954,0.3244,UPI,Home,1
27,940.42,9,0,0,3,20.19,532,2,0,0.0,0.0662,Credit Card,Electronics,0
29,2447.22,6,3,1,2,40.18,595,5,2,0.437,0.1819,UPI,Fashion,1
37,2013.38,10,1,1,2,36.18,914,3,0,0.0677,0.1128,Cash on Delivery,Home,0
29,1243.5,3,0,0,3,11.36,1008,1,0,0.117,0.0685,Credit Card,Grocery,0
42,1881.72,8,0,0,2,22.39,912,2,1,0.0517,0.0068,UPI,Accessories,0
18,935.2,5,0,0,4,22.7,123,3,2,0.1313,0.0247,Net Banking,Home,1
48,2681.78,6,1,1,4,10.94,749,3,1,0.1885,0.2004,UPI,Fashion,0
37,1184.08,6,0,0,2,14.06,771,0,0,0.0806,0.0465,UPI,Beauty,0
35,1274.49,7,1,1,2,10.25,1119,1,0,0.1307,0.1625,UPI,Electronics,0
19,3935.97,9,2,0,4,9.19,931,3,0,0.1954,0.0517,UPI,Fashion,0
47,1448.64,4,2,1,4,12.64,643,2,1,0.398,0.2642,UPI,Fashion,0
41,1754.9,7,0,0,1,32.18,882,2,1,0.07,0.007,Credit Card,Accessories,1
24,1012.56,5,1,1,2,30.0,798,2,0,0.1978,0.2327,Debit Card,Home,0
30,1376.79,3,0,0,3,10.55,691,0,0,0.1489,0.0757,Cash on Delivery,Beauty,0
43,1943.95,2,0,0,4,13.96,1019,2,0,0.1549,0.0852,UPI,Grocery,0
43,2061.25,9,0,0,2,15.92,863,0,0,0.0272,0.0068,Credit Card,Home,0
30,2085.74,9,0,0,4,33.29,868,1,1,0.0765,0.0162,Cash on Delivery,Electronics,1
20,1454.47,5,1,1,5,21.82,130,6,0,0.2044,0.2204,UPI,Electronics,1
30,6150.82,6,0,0,3,17.57,1930,2,1,0.1158,0.029,Credit Card,Electronics,0
24,869.65,7,1,1,6,37.88,526,4,1,0.197,0.1875,UPI,Grocery,1
28,2244.81,8,0,0,4,4.35,431,5,1,0.0482,0.0472,Debit Card,Fashion,0
23,1382.2,10,1,1,4,19.91,588,2,0,0.1462,0.0958,Debit Card,Beauty,0
28,858.51,6,0,0,3,8.64,2784,3,0,0.0752,0.0533,Credit Card,Electronics,0
19,1385.48,7,0,0,4,12.69,694,4,0,0.0396,0.0687,UPI,Accessories,0
40,3374.77,14,0,0,4,20.13,819,2,0,0.0573,0.0092,UPI,Electronics,0
38,1298.44,8,0,0,3,8.29,735,3,2,0.1229,0.0156,UPI,Beauty,0
39,1569.1,13,0,0,3,8.7,997,2,1,0.0827,0.035,Debit Card,Grocery,0
25,1309.68,7,0,0,3,5.75,625,2,1,0.1037,0.0701,UPI,Grocery,0
23,1440.44,9,2,0,3,37.86,218,4,0,0.1719,0.0253,UPI,Home,0
34,2208.88,11,0,0,4,12.03,1402,0,1,0.1149,0.039,Credit Card,Beauty,0
35,1258.51,9,0,0,1,12.61,176,1,0,0.0434,0.0152,Credit Card,Electronics,0
33,4054.63,10,2,1,4,11.8,2184,3,1,0.2271,0.132,Debit Card,Beauty,0
31,4054.32,5,1,1,1,11.78,1099,5,1,0.2161,0.2124,UPI,Grocery,0
49,334.94,12,1,1,4,10.07,503,1,0,0.0926,0.0662,UPI,Fashion,0
39,1480.97,10,0,0,4,24.12,431,4,2,0.1139,0.0253,Net Banking,Fashion,0
32,1922.93,5,0,0,4,14.05,181,2,3,0.2086,0.0912,Credit Card,Home,1
38,1058.4,7,0,0,5,14.31,518,6,0,0.0294,0.0474,UPI,Accessories,0
52,1304.93,10,0,0,4,9.24,230,2,0,0.0,0.0608,Credit Card,Electronics,0
45,3539.38,9,1,0,5,8.44,466,2,0,0.1052,0.0416,Credit Card,Electronics,0
49,1024.59,8,0,0,1,21.09,504,4,1,0.1187,0.0378,Debit Card,Electronics,0
24,1658.96,8,0,0,4,23.32,1214,4,1,0.0737,0.0286,Debit Card,Beauty,0
39,2693.95,10,0,0,5,12.0,918,2,0,0.0,0.0284,Cash on Delivery,Fashion,1
30,1684.46,8,2,0,4,11.83,223,1,0,0.2239,0.0373,UPI,Fashion,0
19,876.77,9,0,0,3,1.19,235,4,1,0.0514,0.0391,Credit Card,Home,0
47,2486.29,10,0,0,3,26.4,421,1,2,0.1569,0.0459,UPI,Accessories,1
31,590.96,7,0,0,1,27.51,442,4,2,0.0787,0.0525,Cash on Delivery,Electronics,1
25,637.09,10,2,0,4,41.78,1645,3,1,0.2519,0.0471,Cash on Delivery,Electronics,0
30,454.06,8,0,0,3,15.95,481,2,1,0.1063,0.0183,UPI,Home,0
27,1208.99,12,0,0,5,15.95,1794,1,0,0.0062,0.0086,Debit Card,Beauty,0
28,1146.53,8,0,0,4,7.84,968,0,3,0.3005,0.0427,UPI,Grocery,0
32,1150.52,8,0,0,3,16.83,1121,4,0,0.0973,0.0459,UPI,Fashion,0
50,1529.4,15,2,2,2,4.43,777,1,0,0.1064,0.1637,Debit Card,Home,0
28,1543.98,6,1,0,3,5.11,455,3,0,0.1441,0.0708,UPI,Beauty,0
49,1729.95,7,0,0,3,2.15,553,0,1,0.1415,0.0586,Credit Card,Accessories,1
42,818.81,7,2,0,2,5.36,1780,0,1,0.3348,0.058,Credit Card,Accessories,0
38,1267.07,15,2,0,5,14.03,1102,0,1,0.2059,0.0346,UPI,Accessories,1
25,725.08,5,3,0,4,33.28,585,2,3,0.644,0.0454,Debit Card,Electronics,1
41,995.54,11,0,0,4,5.66,1077,1,0,0.0295,0.0167,Cash on Delivery,Accessories,0
34,578.67,13,0,0,2,18.93,1371,0,0,0.0123,0.0599,Credit Card,Fashion,0
46,2633.94,6,0,0,3,10.57,1099,0,1,0.1447,0.038,Debit Card,Home,0
39,1892.35,9,1,1,3,20.87,426,2,0,0.1137,0.1107,UPI,Grocery,0
19,952.85,5,0,0,1,9.98,519,1,1,0.1199,0.0825,UPI,Accessories,0
19,1329.7,6,1,0,4,14.83,185,4,1,0.2119,0.0491,UPI,Fashion,0
37,979.42,10,1,0,2,12.52,865,2,1,0.1355,0.0,Cash on Delivery,Beauty,0
21,4339.63,5,1,1,4,22.31,266,4,4,0.3692,0.22,UPI,Electronics,1
22,977.79,4,1,1,5,21.04,159,7,2,0.2624,0.2577,Cash on Delivery,Accessories,0
41,2573.45,10,1,1,5,23.05,2036,6,1,0.1506,0.0888,UPI,Beauty,0
29,727.71,3,0,0,4,44.56,240,5,3,0.2118,0.1022,Credit Card,Fashion,1
31,270.81,6,0,0,3,25.37,1266,2,0,0.0338,0.083,UPI,Electronics,0
35,1331.04,8,0,0,7,26.96,587,2,0,0.0705,0.0353,UPI,Home,0
28,675.23,7,1,0,3,4.11,1033,3,0,0.128,0.0237,UPI,Fashion,0
22,2978.23,5,1,1,4,12.83,225,1,0,0.2077,0.2237,Cash on Delivery,Electronics,1
20,992.1,9,0,0,3,26.2,454,2,1,0.1215,0.0075,Cash on Delivery,Accessories,0
20,1319.11,5,1,0,5,11.98,705,4,0,0.1812,0.0298,UPI,Fashion,0
40,627.28,5,0,0,4,7.58,1131,1,1,0.1349,0.0756,UPI,Beauty,0
18,434.22,8,0,0,3,2.88,1346,3,1,0.0975,0.0337,Credit Card,Fashion,0
28,634.43,9,0,0,1,10.55,532,3,0,0.0629,0.0,Cash on Delivery,Fashion,1
31,859.92,6,1,1,6,9.11,343,5,6,0.3297,0.1788,UPI,Accessories,1
27,1453.76,4,0,0,4,19.99,624,4,0,0.0662,0.0645,UPI,Fashion,0
31,799.86,9,3,0,3,9.68,1359,0,0,0.2676,0.0,Cash on Delivery,Accessories,0
18,1472.37,15,0,0,4,30.67,705,1,0,0.0545,0.038,Net Banking,Fashion,0
38,1197.46,10,1,0,2,23.02,523,1,0,0.1062,0.0562,Credit Card,Accessories,0
23,2589.85,5,0,0,2,14.63,1239,2,1,0.1303,0.0549,UPI,Beauty,0
44,562.83,7,0,0,3,0.91,934,7,0,0.0414,0.0049,Credit Card,Electronics,0
28,883.65,8,1,0,4,8.58,947,3,0,0.1239,0.0,Credit Card,Electronics,0
33,1503.95,7,0,0,3,15.8,276,0,0,0.0708,0.0606,Credit Card,Home,1
28,988.44,9,5,1,5,21.09,177,2,1,0.4814,0.1544,UPI,Accessories,1
34,1012.26,8,4,1,1,11.8,447,0,2,0.5904,0.1232,UPI,Grocery,0
36,1072.82,9,4,0,3,10.72,828,2,0,0.3553,0.0097,Cash on Delivery,Fashion,0
34,1089.58,6,0,0,4,9.58,716,3,1,0.0791,0.0823,UPI,Accessories,0
30,820.95,5,0,0,4,5.76,1199,5,0,0.0897,0.0739,UPI,Fashion,0
37,1622.74,1,0,0,3,8.47,849,4,1,0.2496,0.1253,Net Banking,Home,1
38,1262.91,8,0,0,4,11.1,408,1,0,0.0358,0.0094,UPI,Home,0
27,2209.86,6,0,0,4,27.4,626,2,1,0.1118,0.0577,Credit Card,Grocery,0
38,1153.51,7,0,0,3,13.89,411,2,0,0.0416,0.0338,Cash on Delivery,Beauty,0
45,908.19,9,0,0,2,12.83,1349,6,0,0.0422,0.0394,Debit Card,Fashion,0
40,1635.76,8,0,0,2,17.76,678,2,1,0.0756,0.0,Credit Card,Beauty,0
42,502.77,6,0,0,3,19.53,703,4,0,0.0261,0.0159,Debit Card,Fashion,0
36,1504.07,10,1,0,3,11.23,486,6,0,0.1046,0.0433,UPI,Electronics,0
26,363.03,13,0,0,4,22.48,358,1,0,0.0,0.0377,UPI,Home,0
27,2536.24,10,1,0,3,19.02,634,3,1,0.1563,0.0,Credit Card,Electronics,0
37,2246.68,6,0,0,2,8.92,452,5,1,0.0973,0.04,Net Banking,Accessories,1
42,2293.96,11,2,1,5,3.54,135,3,1,0.1715,0.107,Cash on Delivery,Electronics,0
59,477.97,5,2,0,3,8.86,652,0,1,0.3755,0.0542,Credit Card,Accessories,0
43,1046.02,7,0,0,2,15.92,694,2,0,0.0511,0.0024,UPI,Home,0
23,1363.16,8,1,0,3,9.61,583,2,1,0.1866,0.0179,Credit Card,Accessories,0
29,851.09,6,2,2,5,10.23,314,9,5,0.3418,0.3371,UPI,Fashion,1
27,2022.49,9,0,0,4,8.3,388,3,0,0.0429,0.0283,Credit Card,Accessories,0
55,1411.18,10,4,0,2,9.32,688,5,1,0.3894,0.0529,Credit Card,Home,1
21,2767.24,5,1,0,4,19.89,551,3,0,0.151,0.0571,Debit Card,Home,0
32,786.82,11,1,0,4,4.09,729,4,1,0.1264,0.0129,Credit Card,Electronics,0
34,3317.38,7,1,0,3,8.47,444,1,1,0.2373,0.0218,UPI,Home,0
25,1559.48,8,0,0,4,25.79,771,3,1,0.0853,0.0796,UPI,Home,0
48,564.95,3,0,0,2,4.78,401,4,0,0.0956,0.0614,Cash on Delivery,Home,0
39,1565.31,12,1,0,3,6.44,1751,2,0,0.1046,0.0043,Credit Card,Electronics,0
27,1005.83,9,2,1,4,13.97,374,2,1,0.2797,0.0942,Credit Card,Electronics,0
25,1433.61,9,0,0,4,1.57,152,2,1,0.106,0.0563,UPI,Grocery,0
37,1092.04,14,0,0,4,8.27,570,3,1,0.0121,0.0301,Debit Card,Fashion,0
34,473.71,6,2,1,4,5.0,782,4,0,0.2276,0.2005,Debit Card,Electronics,0
41,1070.91,9,0,0,4,5.11,1593,2,0,0.0201,0.0728,Credit Card,Electronics,0
39,719.61,10,1,0,3,4.94,678,4,1,0.1597,0.0206,UPI,Accessories,1
32,386.42,8,0,0,5,8.5,463,3,1,0.1306,0.0625,UPI,Fashion,0
29,4208.25,9,1,1,2,4.99,977,2,0,0.0919,0.1358,Credit Card,Beauty,0
33,2454.45,9,0,0,5,15.05,662,2,0,0.0182,0.0292,UPI,Grocery,0
29,1519.14,12,4,0,6,1.98,626,2,1,0.3116,0.0067,UPI,Beauty,0
33,619.9,8,1,0,6,9.23,940,5,0,0.148,0.0427,Debit Card,Home,0
31,716.9,5,1,1,3,7.71,111,4,3,0.2688,0.2386,UPI,Grocery,1
34,1284.81,12,2,0,4,17.31,903,5,2,0.2349,0.0141,Credit Card,Fashion,0
26,790.58,5,1,0,4,2.25,677,3,1,0.2576,0.0288,Credit Card,Accessories,0
40,2021.87,7,1,0,1,4.17,709,2,0,0.1204,0.0214,UPI,Fashion,0
31,1655.07,5,2,0,1,6.64,1273,3,0,0.2911,0.0385,Debit Card,Beauty,0
26,1093.34,6,0,0,3,13.16,597,3,0,0.061,0.0125,Cash on Delivery,Accessories,1
31,1666.93,10,0,0,2,14.58,1327,1,1,0.1408,0.0509,UPI,Home,0
39,1071.71,3,1,1,4,18.23,172,7,1,0.2988,0.2883,Debit Card,Beauty,1
36,904.21,9,0,0,2,6.41,425,1,1,0.1015,0.0152,Credit Card,Grocery,0
35,1011.09,7,0,0,3,17.57,630,1,0,0.0051,0.03,Credit Card,Electronics,0
38,2177.82,3,0,0,2,23.83,943,1,0,0.1037,0.0743,Cash on Delivery,Fashion,0
42,728.76,8,0,0,2,21.96,1056,3,1,0.0732,0.0381,Credit Card,Electronics,0
46,789.31,8,0,0,3,2.45,706,4,0,0.0947,0.0254,UPI,Grocery,0
28,2214.47,8,2,2,3,14.23,392,2,0,0.2148,0.2717,Net Banking,Beauty,1
28,6814.96,8,0,0,5,21.37,89,4,2,0.1029,0.0631,Credit Card,Electronics,0
37,479.89,4,0,0,5,30.93,867,2,2,0.1499,0.0468,Cash on Delivery,Fashion,0
24,655.1,7,0,0,3,8.61,804,1,1,0.1415,0.0444,Debit Card,Accessories,0
30,3199.97,2,0,0,4,29.58,572,1,1,0.2179,0.1131,Debit Card,Fashion,0
32,2019.22,8,1,0,4,3.54,612,4,0,0.1256,0.0367,UPI,Grocery,0
25,506.89,13,0,0,2,6.3,1458,1,0,0.047,0.0168,UPI,Fashion,0
49,1129.49,6,0,0,3,5.09,498,3,1,0.0572,0.0138,UPI,Beauty,0
52,833.87,6,0,0,1,5.44,1666,0,0,0.0542,0.0107,Credit Card,Fashion,1
40,845.92,14,1,0,3,9.45,292,2,0,0.0656,0.0,Debit Card,Grocery,0
38,2972.67,6,0,0,3,15.44,846,8,3,0.1518,0.0387,Cash on Delivery,Fashion,1
42,620.2,9,0,0,4,1.97,790,1,1,0.1001,0.0327,Cash on Delivery,Fashion,0
36,670.03,9,0,0,4,1.52,710,2,0,0.0197,0.0039,Net Banking,Home,0
37,1711.49,9,0,0,4,30.34,411,1,0,0.0,0.0433,UPI,Home,0
22,587.91,10,1,1,3,8.59,300,5,1,0.1783,0.1304,Net Banking,Accessories,1
20,1361.2,10,0,0,5,10.13,1616,6,1,0.0758,0.0279,Credit Card,Home,0
33,2190.63,8,0,0,3,14.9,1673,0,1,0.1418,0.0209,Net Banking,Electronics,0
26,3422.97,8,2,0,4,8.7,310,1,0,0.2192,0.0201,Debit Card,Fashion,0
37,811.41,12,1,0,5,15.98,308,2,0,0.0764,0.0016,Credit Card,Beauty,1
33,1533.86,10,2,1,4,9.77,884,1,1,0.246,0.1029,UPI,Home,0
52,894.57,7,0,0,4,18.15,1894,1,1,0.123,0.0249,Credit Card,Grocery,1
42,1223.9,4,0,0,4,18.72,725,3,2,0.1726,0.0187,Credit Card,Electronics,0
41,1239.16,4,1,1,5,36.7,231,4,3,0.2845,0.2538,Debit Card,Home,0
37,1322.05,2,0,0,1,8.57,1298,1,1,0.1459,0.1263,Debit Card,Accessories,0
32,1068.09,10,1,0,1,29.22,138,1,1,0.1427,0.0115,Cash on Delivery,Electronics,0
49,1579.92,14,1,1,3,15.28,642,3,0,0.0552,0.0616,UPI,Electronics,1
34,1015.18,8,0,0,3,9.17,1970,4,1,0.0501,0.0116,Credit Card,Fashion,0
37,475.87,10,1,0,3,2.09,1193,1,1,0.1514,0.0,Cash on Delivery,Accessories,0
34,687.99,9,0,0,7,16.76,312,4,1,0.0446,0.0584,UPI,Home,0
30,420.77,9,0,0,4,14.32,1035,1,2,0.1584,0.0693,Debit Card,Beauty,0
34,1148.14,7,0,0,3,13.71,687,2,1,0.0838,0.0462,Net Banking,Beauty,0
18,1268.6,4,0,0,4,10.2,364,2,0,0.0776,0.071,UPI,Fashion,0
20,782.35,11,2,0,3,7.05,1189,6,0,0.1363,0.0176,UPI,Electronics,0
37,1837.81,11,0,0,4,7.37,690,1,0,0.0007,0.0054,Debit Card,Accessories,0
48,1263.76,4,0,0,4,31.16,723,0,1,0.1438,0.0699,UPI,Fashion,0
37,448.79,12,0,0,3,22.97,597,2,0,0.0253,0.013,Credit Card,Fashion,0
32,1144.0,7,2,0,4,27.29,313,9,0,0.2179,0.0101,UPI,Electronics,1
29,1689.44,5,1,0,4,24.42,264,4,4,0.3275,0.0366,UPI,Electronics,1
28,2370.35,8,0,0,4,25.42,536,2,0,0.0255,0.0472,Net Banking,Fashion,0
21,1375.55,7,0,0,4,10.72,1746,4,1,0.097,0.0936,UPI,Grocery,0
41,751.69,10,1,0,6,31.31,201,2,1,0.1024,0.0399,Debit Card,Home,0
29,2152.65,6,0,0,2,8.53,1761,2,1,0.0932,0.0792,Net Banking,Accessories,0
40,2491.4,11,0,0,2,13.83,1036,2,0,0.0199,0.0,Credit Card,Fashion,0
38,1070.07,6,0,0,5,1.49,711,2,2,0.116,0.05,UPI,Fashion,0
38,412.82,8,2,0,3,14.13,2036,2,0,0.1888,0.0241,UPI,Home,1
34,3619.4,11,0,0,5,23.3,1031,3,0,0.0375,0.0565,UPI,Home,0
37,654.66,7,0,0,2,4.86,730,0,0,0.0,0.0474,UPI,Fashion,1
33,803.72,7,2,0,1,17.2,494,3,0,0.179,0.0377,Credit Card,Beauty,0
28,760.67,11,0,0,3,1.58,1806,1,0,0.0,0.0673,Debit Card,Fashion,0
25,2197.39,5,0,0,3,4.03,848,1,2,0.1664,0.0156,Cash on Delivery,Home,0
18,1121.85,4,0,0,1,10.35,1620,1,1,0.1362,0.0647,Cash on Delivery,Home,0
32,772.31,8,0,0,3,18.59,1364,6,1,0.1225,0.0087,UPI,Beauty,0
48,1789.36,9,1,0,1,28.84,1612,1,0,0.1351,0.0791,Net Banking,Electronics,0
39,1214.07,5,1,1,4,23.28,662,2,0,0.157,0.2309,Credit Card,Electronics,1
41,1638.92,7,0,0,4,12.37,267,1,1,0.0919,0.0563,UPI,Accessories,0
36,568.37,13,0,0,3,9.43,1532,1,1,0.1005,0.0181,Cash on Delivery,Electronics,0
27,1833.07,7,0,0,3,18.98,409,5,0,0.1149,0.0082,UPI,Beauty,0
43,1360.85,7,2,0,2,15.92,488,2,1,0.2548,0.0638,UPI,Accessories,0
33,4035.4,11,1,1,4,5.34,1099,2,0,0.086,0.1244,UPI,Home,0
48,908.31,13,0,0,3,11.03,1021,1,1,0.1211,0.0101,UPI,Grocery,0
20,1356.64,6,3,2,6,20.54,278,3,0,0.3843,0.3402,UPI,Fashion,1
25,1370.97,9,0,0,3,27.51,958,5,1,0.043,0.0522,UPI,Fashion,0
27,1312.74,8,1,0,4,19.84,461,2,2,0.2452,0.0317,Debit Card,Grocery,1
26,735.37,10,1,1,4,7.73,346,2,0,0.0644,0.1181,UPI,Beauty,0
21,3292.96,10,0,0,6,9.6,1613,0,0,0.0293,0.0466,Debit Card,Beauty,0
26,1519.82,11,0,0,4,9.4,1066,5,1,0.0659,0.0,Debit Card,Home,1
35,1429.41,6,1,1,5,35.08,816,8,1,0.1773,0.2064,UPI,Electronics,1
28,953.64,10,1,0,5,7.98,1811,0,0,0.1061,0.0314,Credit Card,Grocery,0
33,1402.93,8,2,2,5,11.9,531,7,1,0.2631,0.2447,Net Banking,Fashion,1
18,589.02,2,0,0,2,13.03,1394,2,2,0.2349,0.0965,Credit Card,Home,0
44,6262.85,11,1,0,4,33.62,1474,2,1,0.1437,0.0345,Credit Card,Fashion,1
32,1501.1,3,1,1,3,30.81,317,8,2,0.3466,0.3075,Debit Card,Fashion,1
19,1191.02,6,0,0,5,10.43,959,1,0,0.0,0.0132,Credit Card,Beauty,0
22,2343.44,4,3,1,5,23.24,151,5,2,0.6007,0.2358,Credit Card,Beauty,1
33,643.37,4,1,0,5,12.63,631,6,1,0.2442,0.0467,Cash on Delivery,Beauty,1
31,584.27,6,1,0,6,37.98,598,3,4,0.3169,0.0689,Debit Card,Beauty,1
39,1166.11,8,1,1,4,25.2,298,1,2,0.2651,0.1838,Cash on Delivery,Fashion,0
34,760.13,5,0,0,4,6.26,396,0,1,0.1529,0.0583,Cash on Delivery,Home,0
53,776.7,8,0,0,4,6.46,320,5,1,0.0869,0.0,Debit Card,Beauty,0
28,711.56,12,4,3,6,26.39,166,4,2,0.3362,0.2744,Net Banking,Beauty,0
43,888.6,8,2,0,2,26.46,181,1,0,0.2011,0.0491,UPI,Electronics,0
29,902.09,7,0,0,4,9.24,598,1,0,0.0261,0.0,UPI,Grocery,0
28,1961.5,12,1,1,1,12.89,1234,4,0,0.0809,0.1153,Credit Card,Fashion,0
48,1751.08,6,0,0,4,4.05,630,3,2,0.1137,0.041,UPI,Beauty,1
21,2348.36,10,1,0,3,14.45,1017,3,0,0.1128,0.0,UPI,Beauty,0
36,1437.71,12,0,0,1,28.37,559,2,0,0.0024,0.0106,Debit Card,Home,0
33,1180.45,8,0,0,4,7.14,792,2,0,0.0158,0.0373,Debit Card,Electronics,0
31,494.85,8,0,0,2,8.12,547,1,1,0.1565,0.0088,Debit Card,Home,0
36,1377.17,6,0,0,2,20.62,266,5,0,0.0849,0.0495,Credit Card,Grocery,1
37,1027.06,8,1,1,3,9.43,845,2,0,0.1362,0.1256,UPI,Fashion,0
